MO_Energy_eV,Cd-Cl,Cd-S,Cl-S
-8.996100972083353,0.07113635805541063,0.1044586975434693,0.005062152836869019
-8.987735789552788,0.03756049127394196,0.1452339742554123,0.003507202490992089
-8.983676039458805,0.03782664014746121,0.1446162063655743,0.004256309891491198
-8.977171743750226,0.0417128283068153,0.1371195547666183,0.005458187833073704
-8.973318783514907,0.029333636335293324,0.16762932352042276,0.003939940090850482
-8.967299683053449,0.036214986155558154,0.1576843308171712,0.005451544299344424
-8.961636983790177,0.06881509290546803,0.10813889638232572,0.005867984848645089
-8.9531154217612,0.04418251504182794,0.14262365946806183,0.00611062914111486
-8.951511214958474,0.025012076207782088,0.18831673895573053,0.004086792291346842
-8.945459221253623,0.03140137427461948,0.17585710343997646,0.005003611434018966
-8.933164976285594,0.04590872083106674,0.14433931123160842,0.005767299815883199
-8.926959815981084,0.06255537869434685,0.11641525311302603,0.005401084812731787
-8.923207965318749,0.0457518479582644,0.1498904993755208,0.006342080765752329
-8.910057987174792,0.07845229980264345,0.09261396849552528,0.00588651781672607
-8.890215890441096,0.03477223148732368,0.17321198870002702,0.006502446524125067
-8.875173565757256,0.0428651301269405,0.14694241060969426,0.005496186439438855
-8.863054542338693,0.048092159140949685,0.09387390044499586,0.003569495248196908
-8.859301031850167,0.04810899553960378,0.09629754431672947,0.0035441183849258396
-8.850073518934986,0.05144001144671023,0.08392282546433565,0.0030005628221796824
-8.84740349106208,0.04733413721971354,0.1164812884608047,0.004827774767940831
-8.836021943852323,0.046264567370325166,0.10084903795915803,0.0031460114949667345
-8.812463926841982,0.039037379502239615,0.1320366109693278,0.002741033393210731
-8.81111166602034,0.04019563807807931,0.12706741934266358,0.0027905814184521257
-8.802927274829877,0.0302618607924078,0.13163404719237967,0.0016690900834075656
-8.795809777673611,0.02635274147352105,0.15528001877519856,0.0029155585875342864
-8.788176151263778,0.02472235574717827,0.14240808332875138,0.0014012095167584822
-8.785566026028501,0.04739906879358484,0.11767158378306099,0.003945488323056844
-8.779367112135011,0.021646052243398724,0.16675613499043887,0.0021324943863790017
-8.766734368713754,0.027773961970985608,0.1395408846326096,0.002283565661556265
-8.764506525752614,0.02999664419162124,0.14427617954981273,0.0027025974306368436
-8.758061914742433,0.01669893393769755,0.17582898697139798,0.0015082289572724964
-8.755226613423076,0.030549721738512888,0.14860892001850623,0.0017304389826906597
-8.74410030165147,0.039450641662986376,0.11967611439171834,0.0037450999074840137
-8.73720038424541,0.040898877827016546,0.1301051326799059,0.003070991203080337
-8.7246589280803,0.03706351548171271,0.1392759687353409,0.0020880460790580185
-8.720752684004523,0.03413237806314399,0.13657992233278923,0.0025232491758998186
-8.719132771335413,0.04067885831847218,0.11995510097228484,0.002773897113897689
-8.717308198158205,0.03784601404334002,0.15100162894457675,0.004063358216308943
-8.707882869244262,0.04541225306935372,0.12518977026958267,0.00400409555220482
-8.701840896210053,0.02968303606191834,0.1474322265248162,0.003303181236929255
-8.694155996779601,0.03575595617877601,0.13058572241998617,0.003982190478110536
-8.683667214811194,0.0407294505911886,0.11638777998841543,0.004132426419978425
-8.666585845340316,0.03744629793736762,0.12142274787866532,0.0031797892243047112
-8.634911915524265,0.04678502470899335,0.11032548545562822,0.0032300668055711256
-8.616013734909695,0.047464555718202954,0.11326294370562758,0.0033409474970694263
-8.602938519231467,0.04646979773999641,0.110721251909902,0.0034565582784140737
-8.574973163570487,0.02147681397083376,0.03193725574195658,0.004595966202879648
-8.551603062828669,0.02286983469233641,0.045115123863299675,0.0024914657863117327
-8.546187595497209,0.030928856186640034,0.04118121478145474,-0.00018405136257322106
-8.544512051126361,0.02690401411551524,0.04180005437252754,0.0014942470546045698
-8.536687373901943,0.023768675381400355,0.04591974124428946,0.0021045776812277273
-8.525248169668656,0.034324051541154366,0.041044480918075214,-0.0018898364031990677
-8.521385553128109,0.03282674853360779,0.05870275329608141,-0.002202794933492721
-8.516060317691505,0.038197644171921445,0.03549676994455333,-0.0026572471474196188
-8.508091445616571,0.02434918739345564,0.13529483728503683,-0.0005382328230039499
-8.497736980842632,0.02452577777651299,0.14583518659488012,0.00015902293782844124
-8.467682547325161,0.02846026463865076,0.11901979490553996,0.0010420978267786213
-8.446562229658587,0.01989175769996456,0.07039961573018291,-0.0012383205445629605
-8.444555279759733,0.012242732369823789,0.10932607023661259,-5.311645781113644e-05
-8.442727081339633,0.014550464895179523,0.10502600769278302,3.7635876162989696e-05
-8.435127800480112,0.024500078352786156,0.0666897992580443,-0.0018389463723658048
-8.426543528292184,0.022731038391179903,0.06879542795356511,-0.0012252142828589037
-8.420117384255063,0.022384994180130867,0.08127097611324255,-0.000940557473319951
-8.411380589593673,0.0163893628335046,0.11523719110166449,-0.00016697629603047335
-8.359345633140247,0.01388448040519538,0.10912127084251239,0.0003710874414424311
-8.349151185486788,0.019951513896389,0.09499654366559485,-0.0004823880181406107
-8.341167813255492,0.019950147807480625,0.0939456488628248,0.0006611528153775179
-8.339154114794646,0.02432790841672312,0.08455886645687247,-4.891755048936316e-05
-8.315750250778361,0.011416555874984628,0.04077523959920874,-0.00023092189154444166
-8.289285331849202,0.020880267985366324,0.04725596299535524,0.0010427775910011095
-8.281635754437714,0.023121465627643133,0.06088182934302357,0.001077276775106889
-8.275805421742106,0.027493998402571905,0.05067739342867841,0.0012345046204863149
-8.269810187269753,0.01663164391537699,0.05101084465497933,-0.0003663671300728986
-8.26437003652828,0.01493771904497062,0.05344764139409154,0.0012164531058796893
-8.251858439917763,0.00948752800915877,0.08137614363577556,0.0008133300730705427
-8.248773916744293,0.01067795950623985,0.06371611141640364,0.0012241344666419343
-8.246324435640362,0.01182907265228593,0.09683429683289643,0.0007413171196835568
-8.241927710677263,0.007222648112862156,0.09354031799838584,0.0024628234964674854
-8.237204611482237,0.009163464159488115,0.057147101417706486,0.0010915350985434148
-8.227847366463793,0.007726096908204859,0.06028681699705369,0.0009839926571811497
-8.222638101893615,0.006510176084482547,0.057484685977237,0.004190430355135743
-8.220548917068156,0.00393361819191977,0.04074062357266995,0.0032566279654425365
-8.212196293861197,0.010301946404529945,0.04964370893341457,0.0030938292573421235
-8.207963366824384,0.013080925098428231,0.044471924156188856,0.0019616055231103367
-8.204123491196356,0.004932250688950919,0.07673675074602757,0.0007385061481815848
-8.198860021676843,0.0039412865413572685,0.06190047778022975,0.0033475363477312456
-8.195605896372143,0.007322689911722607,0.07890829961759017,0.0029755219777615606
-8.18533538489871,0.00536256891655475,0.04483389432101892,0.00230005533544518
-8.181858359525862,0.008794062648111384,0.07933156210369573,0.0025371348047516684
-8.178789105524574,0.009765826426025756,0.06996685499260048,0.0025446208791898525
-8.175022486339802,0.0035891987526827686,0.04417045944552906,0.0017819717330785603
-8.17241243469051,0.007669207517582964,0.056549318945293324,0.002447912563763195
-8.166592634663198,0.005540364751067468,0.0500431054547956,0.0017412258711698287
-8.163075830070737,0.004559557989835132,0.046505125063690214,0.0037586301699604877
-8.160359120385314,0.009339366344350196,0.051038845448648326,0.002321094995468865
-8.153871256526424,0.010328308725431433,0.05045050350385431,0.0014237926855610998
-8.149883717787283,0.008749851595677392,0.055376833562668606,0.001995766720054148
-8.146835767053336,0.010316630351352366,0.062128876295565745,0.002996144300690497
-8.14624037056386,0.009755013916682716,0.04742914631507905,0.0020038059168972313
-8.137807562215517,0.01169593100593967,0.0735570519648607,0.0026771363824770076
-8.122936687260474,0.011690774249269157,0.08094330389435707,0.0023137021920310876
-8.120555683072125,0.014992145449939338,0.041171333079402746,0.0018892708020031258
-8.116267686729504,0.01367129664221201,0.04473216760348798,0.001203919820197213
-8.114277683160978,0.012078684889955444,0.03992613050179519,1.5950568576649475e-05
-8.102679246972219,0.009262396767767451,0.06782284345162481,-0.0017520380511665296
-8.0970382621278,0.016965601065090128,0.05201703016300202,0.0025483537217904453
-8.095102552616398,0.014817004474975479,0.07033143382719634,0.001922180126972961
