MO_Energy_eV,Cd-Cl,Cd-Te,Cl-Te
-8.978324489759336,0.05833392999070616,0.24563724451621755,0.015894546527747126
-8.931343836396078,0.055667268160421425,0.2641817557563142,0.016702825068544404
-8.924529074151156,0.03973310190924886,0.3098106302187684,0.015558747818046717
-8.892555462425547,0.03700426758085833,0.30101181794090937,0.01600488653856527
-8.88981017286364,0.04312733049255087,0.2832384665440605,0.01792439954472736
-8.862414266391736,0.03774756305631377,0.33677808362284334,0.02023808104592433
-8.85166551521613,0.011957925195146227,0.3700986433536764,0.006544336060943665
-8.842415279082195,0.023596062283725266,0.32980607352133373,0.008506835800947233
-8.833003247462178,0.039053229975566754,0.3386853279622477,0.006408231063208036
-8.781696061615614,0.013380852328184712,0.3963516530406224,0.005122302147133777
-8.763526385311494,0.02699522305274995,0.36091973072218775,0.007179713764668692
-8.736137847589315,0.02778466738156179,0.30534930855524073,0.01691401064977636
-8.727070089058277,0.054226257154643014,0.1948204035929422,0.012436351236105009
-8.709289171067088,0.050990052784199685,0.11775855756845258,-0.01964419760104076
-8.70170513018589,0.03969402236242449,0.25971535998321527,0.00474030334154528
-8.686453875658637,0.023375135012572663,0.3119579400770319,0.00712485838339928
-8.676305068666105,0.03653396825496897,0.17486516214313788,-0.004851436224934382
-8.650382290958568,0.029007742204848884,0.21837401654618308,0.0036806606465711474
-8.6491263407523,0.029202751122215667,0.19459803810283788,0.007628771723788935
-8.588886393928547,0.01104725406200857,0.29059099269368605,0.010507822396558394
-8.574499986540324,0.020670039704362438,0.18226074292057293,0.008947460464991348
-8.569797305407702,0.018000552097270552,0.24346867438761988,0.01065138663586061
-8.509654395100666,0.01715133284927804,0.2958257913748429,0.006286323799696409
-8.505315578242167,0.017536871085579633,0.25753861339189477,0.008270132926346487
-8.490216467907791,0.021805458872243867,0.15346331872629052,0.008303376582996866
-8.463712825770864,0.02004880204983549,0.12408975238530491,0.010817203246212914
-8.44276038960976,0.017793790990281177,0.12891572292610715,0.009363700616223013
-8.43529521716066,0.019764166949918918,0.09940817335385232,0.00981739718772563
-8.409305546042354,0.018540012564409975,0.10655991666502,0.004233897808629583
-8.398829806120531,0.022139188864559,0.07028831815521996,0.009755356025256358
-8.361648778378344,0.015419450925146103,0.14572972320239114,0.010169909907072594
-8.33347417703453,0.01787863300915048,0.10177563985312608,0.007364187070475417
-8.325150766680368,0.017156469573026308,0.102008442778757,0.007610069791803303
-8.295617180207143,0.011039834897294126,0.1585507560870586,0.01019136635121937
-8.288132410186995,0.00038569135383527235,0.11687326814438903,0.019393636301651713
-8.279055230922895,0.0029365078555571686,0.11653892179460182,0.00671289955452666
-8.255095276254856,0.0006384394491705117,0.1355872099857076,0.011310981570180675
-8.252610590982417,-0.00024729810061698465,0.11511108426112315,0.00866943522041854
-8.231822068255381,0.001060280273853859,0.18366309247967494,0.012343220463356583
-8.188719002102234,0.01079013543138125,0.13275537929396442,0.011680842915618554
-8.162317984997246,0.007587817312173262,0.13123692877475013,0.002227848329617158
-8.159497050144463,0.00319024421121146,0.21058442982751274,-0.0025563401387663667
-8.152109529380581,0.00722436098171479,0.19150240638502616,0.0032212160195576574
-8.126472076093057,-0.00011051630800933899,0.10894172255869951,-0.0014189842167977112
-8.117469946765333,0.001464802757668028,0.1266360272149517,0.002392681037048883
-8.11381455355835,-0.0006392505119958564,0.1023696419238962,0.00569446412027692
-8.092055277587638,0.0002977866462650417,0.23890865114810342,-0.003926337395581172
-8.082358784138776,0.0032696933354069667,0.22796461825826658,-0.004366509207160698
-8.081533480960841,0.002388106255859127,0.09276490914274738,0.01127668656269357
-8.064929249752193,-0.0010467682535997677,0.21475576765339016,-0.011050093966181488
-8.06340461522957,-0.0037792571357520136,0.13456425679516623,0.0048571393727371865
-8.04174859884199,0.00039839650826122984,0.0352909599388676,-0.0015809787977774836
-8.030363061335267,-0.003849676984816392,0.17956819077001865,-0.0012701687716175087
-8.019379679857446,-0.0020866625401729584,0.10896348462252926,0.006348286150529111
