Energy_eV,Cd,Cl,Te
-8.995000000000001,18.91039443236184,36.254562842899425,66.24989953013053
-8.985,19.867737035699754,37.67811404423868,69.6044731369393
-8.975000000000001,20.804120189039203,39.01475576594436,72.88185886374656
-8.965,21.718352074502313,40.26711803028476,76.07654798513718
-8.955000000000002,22.607377602528345,41.43595002359601,79.17684194130676
-8.945,23.466059230320255,42.519832087640005,82.16433065216283
-8.935000000000002,24.287307694278866,43.515498756395715,85.01459681694591
-8.925,25.062561009069324,44.4187366085915,87.6991166177912
-8.915000000000003,25.782560387006512,45.22573060594317,90.18815231740776
-8.905000000000001,26.438327428942948,45.93465763357593,92.45427852987777
-8.895000000000003,27.02221440844402,46.547277062121964,94.47607379598904
-8.885000000000002,27.528883604381893,47.0702528206308,96.24145943278296
-8.875000000000004,27.956075129741844,47.51596281143377,97.75018749796834
-8.865000000000002,28.30504564586959,47.90260778710507,99.01506887009262
-8.855000000000004,28.580600156752958,48.253516668911516,100.06168116890278
-8.845000000000002,28.790690782407133,48.59564843990697,100.92648639562277
-8.835000000000004,28.945613293551737,48.95739925456155,101.6534954565877
-8.825000000000003,29.056886656992724,49.36592325152311,102.2898138066993
-8.815000000000005,29.135945451126148,49.8442533987633,102.88056258592566
-8.805000000000003,29.192803512094358,50.40855362027127,103.46377039646686
-8.795000000000005,29.234855399772076,51.06583844460074,104.0658573598924
-8.785000000000004,29.26596877896527,51.812459439897935,104.69828013747426
-8.775000000000006,29.28598710917641,52.63358212811343,105.35577970957516
-8.765000000000004,29.290712431158706,53.50377141079425,106.0164885087973
-8.755000000000006,29.27237904405623,54.38868044501041,106.64393365605552
-8.745000000000005,29.220568294446522,55.247712574631095,107.19074703306177
-8.735000000000007,29.123460550324623,56.03741405965827,107.60369003795986
-8.725000000000005,28.9692797677317,56.71527102645125,107.82944711717178
-8.715000000000007,28.74776400070825,57.24353775010616,107.82055661898654
-8.705000000000005,28.451494253697042,57.592720464441186,107.54083971844176
-8.695000000000007,28.076933801738694,57.744380947453735,106.96975697300131
-8.685000000000006,27.625067296314576,57.69300103809406,106.1052560876553
-8.675000000000008,27.10157818714419,57.44675219257421,104.96485400549267
-8.665000000000006,26.516557403797805,57.02712936744112,103.58489665695289
-8.655000000000008,25.883788697926654,56.46752121889585,102.01813442782719
-8.645000000000007,25.219700087851674,55.810885440829026,100.32991700056397
-8.635000000000009,24.542101588381755,55.10676884689954,98.59342984638478
-8.625000000000007,23.868844125632947,54.407950850897876,96.88445642994095
-8.615000000000009,23.21653287615758,53.7669955918331,95.27615398453221
-8.605000000000008,22.599412077362985,53.232975915482186,93.83428335842235
-8.59500000000001,22.028511175955167,52.84858898212145,92.61324774367878
-8.585000000000008,21.51110853872445,52.64782737492184,91.65318707840854
-8.57500000000001,21.050533564726592,52.654310130432755,90.97826070322722
-8.565000000000008,20.64629510820683,52.880322374974796,90.59614407250623
-8.55500000000001,20.29449680363726,53.32656485078747,90.49867526382951
-8.545000000000009,19.988480031445512,53.98257720265726,90.66351799284797
-8.53500000000001,19.719623435536093,54.82777053933941,91.05665960216562
-8.52500000000001,19.47822359902281,55.83298292934683,91.63553168420631
-8.515000000000011,19.25438350312095,56.96245319844152,92.35252296233793
-8.50500000000001,19.038842237269336,58.176091543558115,93.15864468487358
-8.495000000000012,18.82368963812094,59.431909617205946,94.007105900235
-8.48500000000001,18.602921912352077,60.68845940717455,94.85655992861479
-8.475000000000012,18.37280798084747,61.907122661995984,95.67379675329046
-8.46500000000001,18.13205069381013,63.05409486313384,96.43568282096287
-8.455000000000013,17.881741786062925,64.10192356888709,97.13019355242602
-8.445000000000011,17.62512404261404,65.03049256094621,97.75644661842692
-8.435000000000013,17.367188062015472,65.82739029932334,98.32372453241481
-8.425000000000011,17.114143468771466,66.48766039764908,98.849568346773
-8.415000000000013,16.872814474901517,67.01299692200321,99.35712146299537
-8.405000000000012,16.650016268744665,67.41050988681285,99.87199216246935
-8.395000000000014,16.451970823485773,67.6912370783841,100.41897252410354
-8.385000000000012,16.283817629087284,67.86860867993957,101.01898775251505
-8.375000000000014,16.14926625962795,67.95707479498527,101.68664434261038
-8.365000000000013,16.050423881773273,67.97108018304402,102.42869354940984
-8.355000000000015,15.98781274418145,67.92451706185922,103.24363011608366
-8.345000000000013,15.960571969633346,67.83071191965887,104.12251363243861
-8.335000000000015,15.96681674378743,67.70291596293944,105.05094589657253
-8.325000000000014,16.0041087149173,67.5551835877294,106.0119814459708
-8.315000000000015,16.069976562894396,67.4034521772348,106.98961131427893
-8.305000000000014,16.162417412001957,67.2665911917694,107.97236241010388
-8.295000000000016,16.280309536750682,67.16717712813907,108.95651294741643
-8.285000000000014,16.423675190547257,67.13177683892155,109.94844744623595
-8.275000000000016,16.593748823764994,67.19058270152243,110.9657635615063
-8.265000000000015,16.79282879631178,67.37633157602968,112.03688858591276
-8.255000000000017,17.02391733451427,67.72254335379611,113.19914853211745
-8.245000000000015,17.290180713008223,68.26121948441347,114.49543349441383
-8.235000000000017,17.594286042747463,69.02023202397285,115.96979272489442
