MO_Energy_eV,Cd-Cl,Cd-Te,Cl-Te
-8.995766104780577,0.11619078260088476,0.16803895160554316,0.024119282009598963
-8.988147360952357,0.11118224224640794,0.1787816907858337,0.02355413699922212
-8.967130311381142,0.11057950333033431,0.1893268944536727,0.025498648487360803
-8.957041988742974,0.11615238880723822,0.16625513900860123,0.025167116230687823
-8.949859933076253,0.12355798096381805,0.1500871020160106,0.025551438171439546
-8.941380736074922,0.11555529811988327,0.15341895374749978,0.02510149036188599
-8.920452977785535,0.11846284380564846,0.1782463315804147,0.02509716494384928
-8.915035130442844,0.12130948795239724,0.15805222426928667,0.026113699113817737
-8.901157643736024,0.08978890586852241,0.20618543111379978,0.024449742447453852
-8.898431557645846,0.10995583939020685,0.17125228761146827,0.024520295492046595
-8.881379440431436,0.10733619059995467,0.17414237956742587,0.022864516209410227
-8.872923349438981,0.10672759101324027,0.16957570273499273,0.024470045753629533
-8.860523178711937,0.08510088817448344,0.200185133515751,0.024248203653925687
-8.851666438003063,0.11363178965297338,0.15744157004142945,0.024827030524463865
-8.832946671718378,0.09725573546317486,0.20055718490224098,0.025948247645001133
-8.80987484150096,0.08447069797022329,0.19658143383664883,0.025750216377648207
-8.803506848257733,0.08780283348623381,0.19643165240538277,0.024546631919134348
-8.780961623501195,0.0861905317734723,0.2000855073424025,0.02164567021023012
-8.76952206824473,0.09155179208754327,0.19239571827959712,0.0194264682916721
-8.755339498914301,0.09611648953523982,0.1850167433356315,0.019772574138698828
-8.747672495118012,0.0831080678998565,0.2076661182150257,0.0235331289226137
-8.739907439338552,0.09257383920967063,0.1888396528989544,0.022590383026542378
-8.72865036219364,0.11112880606527975,0.16177458499751213,0.01903411050866477
-8.700383117133219,0.057268236061618814,0.3148192658216309,0.016050349448610987
-8.695546740324279,0.060754167643326515,0.30882207833969777,0.01566638452189071
-8.694034673005826,0.072716221673518,0.26108267898208776,0.019561929049802865
-8.68678694305206,0.06577642116656057,0.29056395711881977,0.0167057144081427
-8.676654391209157,0.08475926850261657,0.22014469978101414,0.017680143955021644
-8.615047008874937,0.012061205415894498,0.471965812364779,0.004869995616592346
-8.60228630594999,0.08076970407669783,0.21000593995038178,0.014131471854096017
-8.602038554235039,0.07961170125122342,0.21596552523708507,0.013621071875462016
-8.583322230589854,0.072213287084936,0.23403500904794733,0.009055367097657778
-8.569969283573778,0.07742383195169683,0.2374903173898525,0.017568161071185244
-8.564007832180277,0.0680309110701617,0.26019503511021125,0.011208556980328476
-8.557184850859652,0.07359812585425485,0.25066359720326725,0.015608132950881086
-8.555229793956718,0.020982853222330795,0.43873707385325317,0.008148308026605582
-8.538437335346341,0.024777541192419122,0.36524022993639327,0.01372816884206214
-8.534891077082436,0.04806908017942168,0.3223145258597651,0.013693213880894175
-8.519623169413247,0.04504676337852332,0.3236508984006867,0.012980804983564775
-8.510496471239518,0.02835586650419909,0.4049020612520882,0.009246913795190834
-8.494031061424488,0.03763542048959047,0.3411316196870181,0.012336341104826056
-8.48308809187174,0.026183960767848798,0.40432565280918564,0.008059579949358207
-8.477955634674462,0.03392019429394004,0.29466117363584776,0.017810105207014187
-8.462678370255707,0.03180406937861523,0.33905200726729906,0.009294803866130128
-8.45474536215135,0.025064729220390165,0.3894047198451562,0.006688260361729596
-8.446653519618646,0.055717577247983374,0.2679164860825031,0.012367914973063804
-8.439502915448982,0.04526395191579731,0.3043128951534176,0.01094394761566619
-8.436979086642351,0.04034192257557435,0.33031262172167547,0.009878295560222955
-8.430077867393642,0.03445559020101175,0.3497497730116006,0.011063092597335513
-8.426469694956289,0.020862371176680154,0.40919130070387505,0.005580675273149198
-8.423123390374467,0.05311719249072513,0.2570007156834954,0.016435538180569923
-8.419371864743907,0.04739076673248641,0.288050441314093,0.017915843156131938
-8.416171883386896,0.011934604549567221,0.44067331038301455,0.005279721154952739
-8.410543545929213,0.02836040973691529,0.3543008066596795,0.009012989176633832
-8.398854649079507,0.028750513233850063,0.35139510511002137,0.00836382405516851
-8.397683614800373,0.03255322653469421,0.3469936902108634,0.009014452798802447
-8.392573636141455,0.026450027765550842,0.38752033611161485,0.006646156507535003
-8.389616564544411,0.02852125468831034,0.37104137663038056,0.0067192966144034956
-8.384606842335973,0.01912945146544996,0.4093397106669417,0.003800798128155957
-8.378200307034309,0.03231000390835772,0.35881244542733776,0.008924708162187937
-8.371529309486068,0.03414529536856133,0.3203905023852786,0.007264557402332999
-8.365899704748609,0.0226105757337144,0.35722859076085806,0.007579664950635513
-8.361259740106506,0.028232440853687348,0.3530527051395657,0.005633507896660286
-8.359794403123837,0.03812447576707408,0.296642598349799,0.007435486224260583
-8.352554352561395,0.030669426669775714,0.33042165668027684,0.008169007009113612
-8.343877711507822,0.03551971471494798,0.3136832543232161,0.011153418132978465
-8.33755767340084,0.03212246132723398,0.30732361240863726,0.014381838114298945
-8.329442002743052,0.02335172174402309,0.35341688664783943,0.010675289396544068
-8.325026238637715,0.02754569977971575,0.35361598013883405,0.010439993573226291
-8.319120785420672,0.017810310515125088,0.37418485228880144,0.00910945866288293
-8.313048406513667,0.02271668457093927,0.36672175685670366,0.006646034776335927
-8.307260056068316,0.019721653855016272,0.37342873611626715,0.00828374832404487
-8.297259307038159,0.03478244519326058,0.2949198962919721,0.01765757683302936
-8.29668192851811,0.031336771939456665,0.3033548371460542,0.009819282926429501
-8.282189766643725,0.035479995623947255,0.2645401636757883,0.0188480397342124
-8.272946682540192,0.024182264824842814,0.34815476543255347,0.012865053387195386
-8.260330483778437,0.03307742715757093,0.28107257496255994,0.012041014604802707
-8.252279601960574,0.023622569711483334,0.29829000752974366,0.006141643239936347
-8.23965972532823,0.034230191135818,0.26937356677167174,0.009651138601320828
-8.236943311560053,0.037094298187920434,0.2784830602464635,0.009673723616231587
-8.20914157327679,0.016533218068172786,0.36258715240655476,0.01215506526929872
-8.202979366202033,0.017762352651835466,0.3752394254237378,0.006446802958007818
-8.201073195396896,0.016608378071377314,0.3663109245260268,0.00620741882354919
-8.183303204705311,0.018694075082220638,0.35861700269906144,0.008572622137429226
-8.179656746519367,0.021434177094712598,0.34763084935714433,0.005103300822366161
-8.175962538785388,0.019303802191879132,0.34781483535356744,0.008277544365436701
-8.17068152663889,0.022779270395802863,0.34956278501853016,0.0053037138822157335
-8.161364543341525,0.01677518691386539,0.3373093698054535,0.004419534404350088
-8.158204718999466,0.022607608330949443,0.3193775975554657,0.00386332610305556
-8.15706503505185,0.02675012178212547,0.30741988736817855,0.005744761838791611
-8.151083468046489,0.01911725610484153,0.3046443965016849,0.0007952844345871003
-8.150521332770113,0.022558919591722695,0.2870043703880531,0.0009641886420266806
-8.144604092154102,0.02128204533538057,0.33151071334917426,0.006264728013939803
-8.139659051806968,0.019910278214571368,0.3506714144759772,0.003736257916526972
-8.120914861113876,0.02178507622864687,0.2793643974455214,0.009063181942285795
-8.119844325641049,0.020270575565808708,0.3012266511286522,0.005422537030935602
-8.10958701854463,0.02280466041830689,0.31234656413911405,0.009578492969554478
-8.097991318095136,0.018247969120113436,0.28858301357893207,0.007326186882428442
-8.087312584606765,0.020656308253014243,0.2529457923139726,0.009529762886110484
-8.079111824659279,0.029775459309865197,0.2202387069057438,-0.0026856632411725555
-8.062940094812182,0.01969581822668396,0.21263524856912486,0.010187267994858468
-8.034170299064007,0.01994446441643195,0.19563004102001272,0.0009405285501073502
-8.022697770597748,0.02054810604821423,0.1780094252680399,0.0008741802105189596
-8.004458728232713,0.02303547672040522,0.13319898666995758,-0.0015266858722728384
-7.998462604575347,0.024009400944201124,0.09920627768346452,-0.00456794004909733
-7.984903621114554,0.020354973649381953,0.15447149563095,-0.00527471765730913
-7.977864125022352,0.017844065659076074,0.19302705919365234,-0.007920634986920926
-7.9612743504863355,0.01418295186455837,0.20759294699030922,-0.0043047162102673505
-7.957182646435555,0.018223608911911274,0.19529582286681588,-0.002741576076343173
-7.9499071612880945,0.019912191181221638,0.17231925679670496,-0.00041988465216326293
-7.9471447415700665,0.01803585772989584,0.2009010729554557,-0.001709628166365354
-7.936268900319757,0.01109165870481474,0.38388475471729294,-0.0010596569222274545
-7.931250429860803,0.01268011969820191,0.16928912854644995,-0.007875721732231852
-7.9295357247311875,0.01067277770005494,0.35700586274888874,-0.0019557868597509806
-7.901971983258781,0.009875268168776437,0.1291738707131311,-0.0069953456079156475
-7.889405772788736,0.018962891217813884,0.3276828204119464,0.0012011664004350886
-7.882162992938137,0.007628156849235419,0.09575941565531358,0.005920786352109724
-7.87076472450311,0.005965985440954873,0.09138143070020571,0.007649209742784806
-7.857484866167099,0.002651806025453137,0.13656404602352384,0.012278051337512957
-7.854050055361756,0.0064121613918350796,0.14515021848423137,0.0036861443155000936
