MO_Energy_eV,Cd-Cl,Cd-Te,Cl-Te
-8.113403479235371,0.06723938868666646,0.22923801581200184,0.02675394670094205
-8.109363309688822,0.06515175924342455,0.24211479740112776,0.027636921408706265
-8.107626755776085,0.07726715874291484,0.16826963862013877,0.023909939896761222
-8.100848226030017,0.07369570408795473,0.17531486459386936,0.024214326340324225
-8.098531336252924,0.07239892176984794,0.17879444125909327,0.024659243276231237
-8.090554727983596,0.06296481395584234,0.25928602899664205,0.028028536069789278
-8.087921436684354,0.06300329073523851,0.25030664757411203,0.027425724681416387
-8.079923235418377,0.0669405917776019,0.22537058737609586,0.02669602918024371
-8.078243169845535,0.06335161122943825,0.23548025438424416,0.027730004110794276
-8.076582824850755,0.06825933180075316,0.22480901511166546,0.026994059856254998
-8.067238203225084,0.06907746132891815,0.22679714260036846,0.02587051391743295
-8.058936790121606,0.06914942066399421,0.22690580429642068,0.02579119788239429
-8.058595487995797,0.06906169917761924,0.22717667753116985,0.025745414276123986
-8.038187674035619,0.062216226623414576,0.25542218882388257,0.02767740055594712
-8.027279111141448,0.06233000980161906,0.2557634347599713,0.02772423970544105
-8.016034582300156,0.061567377811027585,0.2595857778266206,0.027192327471621945
-8.01119562651848,0.060830845913647215,0.26189325279605236,0.027216936363224694
-8.003990749622119,0.04291856411892233,0.2892185558886049,0.02351557291589585
-8.001201250397559,0.04393928743476255,0.2854172589056662,0.023373646802266623
-7.950720187629319,0.05406504237328831,0.3165429369750821,0.01918776472167192
-7.9460237981900885,0.054294814793798406,0.3120812173082021,0.01960102544885269
-7.943478852301537,0.012159483433078004,0.4929285919157384,0.005055962051403306
-7.940958707002245,0.023358973230240027,0.4529755247870103,0.00919014862945676
-7.935046853222193,0.02798234693048801,0.3889427226159128,0.011525580790108928
-7.934228815171216,0.03432323772859791,0.36146392836725194,0.013553089838583486
-7.9286066011833745,0.02908627395503879,0.3880798357938166,0.011668036395015546
-7.927138354845291,0.0224489170934281,0.41121228899025264,0.009284451538199207
-7.925446038383147,0.016873172345979962,0.42945586656119816,0.007537129667740777
-7.922376010931313,0.021535576042983357,0.45148242826680546,0.008506232390152241
-7.921172144116325,0.026716957131043547,0.3934076505524444,0.009958653746309387
-7.918330176540019,0.024454308158443856,0.45260979676507107,0.008526292013248005
-7.913392987032204,0.017972305020939286,0.4243489443807958,0.008253169036607472
-7.909544499743342,0.02235720362858614,0.43518700371528624,0.008516362299937975
-7.908381009036026,0.013812039467494942,0.4425576000410382,0.0061307200238212055
-7.907166677189133,0.00786440039261484,0.45275469230029936,0.0040723586696180146
-7.904282391698733,0.0080036810153491,0.467334794218327,0.00456721095577667
-7.90284696402187,0.01161756584799284,0.4705947851433015,0.004897309992899215
-7.901932505964894,0.013455460332486176,0.4446495618175212,0.0064360913564725005
-7.900286931776928,0.016481523252818684,0.4098791845055214,0.00944048999034462
-7.898812679489326,0.01233580271684766,0.4301749788415812,0.006780437482858483
-7.895884231334597,0.012971334117285183,0.44263772747120644,0.007584690491293487
-7.895018823826968,0.02145646969348101,0.4080780260804966,0.009123598901881864
-7.893263271731038,0.041462657493031664,0.35498600107485945,0.014226247963465815
-7.890845134154474,0.009739963761310224,0.4269332877897595,0.00628566078389636
-7.890463730813824,0.012337591956131962,0.4118590685021129,0.007824581172394028
-7.889107280758116,0.021790682779422484,0.41389357648720604,0.010255188042242801
-7.887320528490774,0.00794345602726017,0.46189410282680166,0.0038605809744077443
-7.884749823138867,0.009444841397087175,0.44108435788186817,0.006647739574040058
-7.881679848850393,0.008853382615463168,0.45792410204965756,0.004575613463503813
-7.880768276011919,0.011976250435042978,0.42752664017686454,0.0066288617509491655
-7.877569340035904,0.011851704106463318,0.4343908488923648,0.0080873484827139
-7.876686610762653,0.013894877423886029,0.38760833569221737,0.008990042940886154
-7.874007348293884,0.010442117839332079,0.41363765221419907,0.005719027634630479
-7.872220860280269,0.009587344723126095,0.41694011551966825,0.007219996953638381
-7.8719293199543445,0.010280102570354761,0.41793207211803746,0.0062685318676994825
-7.870027233593211,0.014266794767897646,0.381029431202269,0.009262976638505385
-7.868848919477051,0.012383357218515079,0.3688483706613375,0.008611684110618696
-7.868563654370297,0.012226016433593173,0.33299079040369595,0.008829955527535188
-7.867105389384218,0.010984506769725516,0.4193560816308792,0.007147281934336619
-7.866459619339905,0.011941779612058686,0.4262700023502579,0.006509719435526431
-7.863005868902858,0.013947147461066373,0.33989529760417503,0.008652056865701065
-7.862700474088336,0.009990164001121278,0.3867030205228242,0.007605176007726113
-7.862098087815014,0.014399627044807952,0.3935923246524598,0.007701698222965174
-7.860958351359658,0.01188675788345736,0.37357484986070727,0.007376601166322821
-7.860445065966594,0.010727512032005245,0.41754369109721967,0.007601065539774252
-7.857780292080827,0.009888331695177182,0.4344742691067272,0.005834400888288885
-7.856118209575007,0.013586270855036975,0.40520912085476835,0.007447852842942828
-7.854731555172443,0.013344499791905792,0.34899973457347533,0.008882601895092138
-7.854164631094862,0.011401353300908947,0.3974454460010122,0.00713294028729124
-7.853111894957746,0.012663953214213437,0.40986185874325454,0.00721029404987344
-7.851093786428606,0.012436123901402163,0.4359408720272562,0.005337736593964441
-7.850635650937875,0.01066780049667118,0.39074945899447827,0.006571385715278008
-7.850057795754122,0.010299166041008974,0.4024359014466905,0.006516724545822637
-7.848625231561921,0.008425621219013808,0.44769331786191996,0.004358859254574109
-7.84757031977682,0.009239456197282118,0.4324651993318655,0.005960652188813509
-7.84671518359892,0.010150648891820954,0.4049631823253435,0.0070535971468027635
-7.845474168623074,0.011167330323529479,0.390647652777944,0.006885229963076873
-7.843855321564862,0.008312196836139742,0.43420433725749724,0.0044447923260799976
-7.843350304802608,0.013746387959705886,0.3996250883399596,0.007107279806709979
-7.8422753454831495,0.007935115825522325,0.4502948445589103,0.005092993743829315
-7.841412786812793,0.009605561031676207,0.44400197029306837,0.005229952034611813
-7.840800662468075,0.007387096352072891,0.45692127781972436,0.004778373487326173
-7.840140977849979,0.007763391663862703,0.4566119440598095,0.0049076822292582175
-7.838651071436502,0.013421004260284345,0.4232314397887652,0.006951228481998026
-7.838088616494295,0.008605981772481643,0.4843281257058554,0.0037480892240017356
-7.837280697533974,0.009502989859701657,0.4227464771852888,0.005215496182793325
-7.835391542237845,0.008313803808560291,0.4467672837639412,0.004665180096024428
-7.835022569945817,0.008949283416255258,0.4479218357430298,0.004512797722717919
-7.834358479006111,0.00880922763106618,0.4450792082903335,0.004142759531623315
-7.8326200304106735,0.008529338171782155,0.4597885750038811,0.0041661506196858265
-7.831555993923883,0.008107854112718516,0.46339813575800604,0.004122074571680477
-7.830508506184811,0.010712049046828528,0.43190747258697804,0.0052916246298655165
-7.829462680664395,0.007708775966162514,0.4636354111698049,0.004255044811166048
-7.82891037003904,0.01035245788498415,0.43119610310509465,0.005850483106482466
-7.828625327678742,0.009110779331791594,0.46941556327183853,0.004118734367631608
-7.827175255605863,0.01087799792441485,0.4179893648120967,0.005981445653894225
-7.826492819826672,0.01306655984964177,0.43521477086723603,0.00642126530197366
-7.8249570393550245,0.012772311458965688,0.37112041502927423,0.007138068984191918
-7.823810562409373,0.01625173307024763,0.3499410960949595,0.00803058832082051
-7.82325367538273,0.009323796232964966,0.4418570195220393,0.004330743112643368
-7.822902154769916,0.019824454730866616,0.3179577432085111,0.010023229952305111
-7.820699917549698,0.009516853102571105,0.4507008749106043,0.005102657159506642
-7.8192469836362655,0.013106796109070736,0.3346435660147353,0.007332476865293736
-7.818584037035559,0.01201515993607511,0.39531297848360775,0.00624584457606279
-7.817757258658144,0.013053842508436818,0.4056718245617635,0.00707720475555039
-7.817347901243435,0.014256590035193752,0.34686182360096546,0.006987293210704205
-7.817040486691027,0.014493156022590948,0.42664921531591454,0.006685243613400776
-7.816021496042431,0.0126210343676831,0.4140475833355358,0.0056631023992638144
-7.814939682290218,0.015314651576969969,0.35501150033763007,0.00733962681061039
-7.814174332763152,0.008968905430005131,0.43713246653907184,0.004160672462854003
-7.813311027997314,0.01013080705188661,0.41343705801352787,0.00547419482260527
-7.812611489657125,0.009385798808678906,0.43974667190220124,0.005555220668360878
-7.811730213598669,0.009639643154499793,0.4255244145965186,0.006183447030125196
-7.811183021099885,0.01041754032082274,0.4062632275365233,0.0049138228728398785
-7.81083834789886,0.010045146087307066,0.41050610792746417,0.005140229293366528
-7.80903857131125,0.013222277580104726,0.42753222837818095,0.005949711730391032
-7.807483944776453,0.01290595201876526,0.38044113846526073,0.006476299505760053
-7.806686106031322,0.010792314704895417,0.3988437592604739,0.005517003772116979
-7.806167157524086,0.012966958961286298,0.4017412414756385,0.006061503911095282
-7.805357720980919,0.015137669168981637,0.3753683915144354,0.00652961118537324
-7.804687737927723,0.017833105072711034,0.35774203180844955,0.00806990410660902
-7.8023763006443225,0.01351457259469987,0.41295788564036656,0.006296165098415707
-7.801430855434351,0.008595974711841047,0.44933263041663124,0.004239329638996139
-7.800511247343251,0.011863704494335381,0.39487199828123154,0.005334247384835525
-7.799664537624457,0.00876020738551039,0.4142812780891494,0.004497778229850863
-7.798305256845757,0.012884099354545922,0.41132648451045956,0.0059656754733196805
-7.797452522103239,0.015131514947388602,0.40494431574491385,0.00686114702531995
-7.7964916866870055,0.008603508902843717,0.4584548721623712,0.004466742298455201
-7.795547956546025,0.012335273799914285,0.41499264142126807,0.004775411880730181
-7.795002420033349,0.007554538413095783,0.4542204392645456,0.0031660036881616094
-7.794141379778512,0.011348999338021453,0.4267568366449843,0.0045933726509455
-7.793572678337765,0.011808251010136108,0.436589056552633,0.004503552936932176
-7.792865393742685,0.009092492356550037,0.4445801836848762,0.004445413042182662
-7.7923705286268135,0.010240625005296928,0.4392976178349509,0.004531518306300694
-7.791476851347492,0.012349177764282541,0.40118112569351255,0.006202672973411903
-7.789678574261038,0.010529162071937548,0.4404208169048832,0.004460847229260078
-7.789382981044863,0.013167412059920728,0.4180946153554816,0.006343132736313964
-7.78842683890562,0.015211295113207988,0.4198002617300276,0.006541939619630563
-7.787742955515764,0.009985212554920825,0.43928795103223134,0.004584662738326334
-7.785081593697501,0.014253855932097164,0.4222230119741514,0.005945976862158559
-7.7845574076514215,0.009978181650130882,0.46062433657536944,0.004655333346299791
-7.783470500579242,0.014192964427498352,0.4345254952862412,0.006335879162827253
-7.78159089436908,0.010701220771579343,0.44511358006196844,0.004570940138913593
-7.780130814242896,0.013551568636239318,0.4260165386462796,0.005765302409338546
-7.779770648738166,0.01622796389792224,0.417130572619972,0.006785034790707101
-7.778972161340648,0.012909879781543194,0.43007844018514363,0.005973502994919891
-7.777739094732324,0.014597188380667196,0.4206787191415592,0.005966784556134466
-7.776816307453947,0.014979980813911196,0.4050721837347124,0.006000937540513777
-7.775945317842074,0.016037196778892746,0.41031975577293217,0.006334027931320463
-7.775219820694611,0.012043397553612776,0.4213757583237655,0.005686455309197278
-7.773952491028892,0.011549372554552373,0.43427553012514725,0.00459282070013281
-7.772501498258894,0.013452362922148976,0.4226956606462349,0.0068870138754372565
-7.7697164761067885,0.014541228722677196,0.4024190158058173,0.006339738843084246
-7.768743857686962,0.01814589909637629,0.41503784458812026,0.007722048892479844
-7.767432588995901,0.0129826187254495,0.4283148775373918,0.005524432000916328
-7.766095212601376,0.01618571192944684,0.4029101752827316,0.006541648115090498
-7.764766755433726,0.01363043608352667,0.4211173115328202,0.006004033365498073
-7.763986637088262,0.014935203986108508,0.42601331170757567,0.006299168274272735
-7.7625103162275,0.014008804085692854,0.4271978484984565,0.005873562199767162
-7.761385473816327,0.014241394606410385,0.41080126050909094,0.005612407312294077
-7.760363350558771,0.015429585091348074,0.4257434996799873,0.0070933686434588965
-7.7589645258079845,0.017741794221931,0.3606118167894181,0.00703165077774312
-7.758158148556372,0.01554038439846856,0.3979541967663467,0.0060438935538808785
-7.757394560219052,0.016348700498696543,0.3923376546445605,0.0063938784740629395
-7.7556433463118815,0.016944517654960935,0.3956056599650759,0.006220515312136818
-7.754409641242142,0.016641042770979567,0.412468718747411,0.007898644849632928
-7.75305857262074,0.012266754981219588,0.4322405510175436,0.0058798761058748905
-7.751476431131039,0.016558311510211744,0.42228537469667654,0.006756577184965402
-7.751006229097091,0.016480110317676707,0.4042505634712328,0.007242895534242444
-7.7491200920310535,0.016234100008641283,0.4118830811787293,0.006094667860310723
-7.748488705138099,0.017885538775987902,0.4099318832499966,0.006806368350791643
-7.745647776799806,0.019503807888582973,0.39369920251955903,0.007480567991390118
-7.744822641594274,0.022791783621969788,0.3917091623233016,0.009081447680499045
-7.74349881085233,0.024547968809852803,0.3809441237404798,0.010583899489179862
-7.740131828684564,0.020332988484262755,0.3903958419288761,0.008178925195055278
-7.738220308363821,0.01576841722355411,0.4343825227190374,0.006353703369307983
-7.735012221890033,0.016868521099372518,0.4397564454599351,0.006573239250622394
-7.734355615124377,0.01768048635261429,0.4142939358366979,0.0067473624562698654
-7.731015737623258,0.01861763663857462,0.4089603805327534,0.006212001450741477
-7.730459075664542,0.02123256491973269,0.3889230706066206,0.007674013212367317
-7.729252758653205,0.016924129691648658,0.4153673387121569,0.006242086075128209
-7.728288760775152,0.020621282667397385,0.3913916890112729,0.008118679588050128
-7.726871899463141,0.021189654952495585,0.4018812174826766,0.007745298043096461
-7.726074095300352,0.021289745914768468,0.4029466916419575,0.006715590891436497
-7.725000095609771,0.020369432580001106,0.40831152243782204,0.007438556801212332
-7.721447585557723,0.02065102683876713,0.39712537265267034,0.007793804185945935
-7.720742628396752,0.018408917148202322,0.40433134615133176,0.006567360114062695
-7.718935022472142,0.02487872547703874,0.38559078203423597,0.009306546286586179
-7.718250708979288,0.01551428454209833,0.4164733987303922,0.006078356014698501
-7.716324036351683,0.016029164875722077,0.42146109354893446,0.00575668614770551
-7.714360516638933,0.014250300326313341,0.4211762380735974,0.005007900066242999
-7.712386242727726,0.01840924415230737,0.41750236701303284,0.0057625285669594935
-7.711548069482634,0.01584251783064272,0.42231906834428456,0.005852595451103965
-7.710016281864336,0.016021531601401066,0.4193851512911937,0.006378067292189329
-7.7088426016850375,0.013319840902576242,0.4194867605039202,0.0040758814368476995
-7.707017985575749,0.015290165561261459,0.41538522849772475,0.005215860241461645
-7.706127297195814,0.015150802820945063,0.4191032212641834,0.005133420462282919
-7.704924079779447,0.01685503734466601,0.39997817698794785,0.006519967152417822
-7.703626553335164,0.012824541239918202,0.43574960646051536,0.005292586955082834
-7.701315840947688,0.01996741959038597,0.390779494875881,0.008682478925472671
-7.699532566400898,0.012226583402674789,0.4371512693382413,0.004616217768900254
-7.699106730965866,0.01297709157437745,0.4282567723601972,0.004389886831470583
-7.6948578533727625,0.010871801596058668,0.436705767680548,0.004041764085792242
-7.694665348185861,0.014045335999936678,0.4237051344433843,0.0048939895882291915
-7.69275114965507,0.013222746820607081,0.41610889493835046,0.0056880806159166596
-7.691657384039307,0.01016782990997543,0.4444756067559208,0.0040707168112232945
-7.6910595013201,0.019084779140571013,0.39758606631719995,0.006289454873300869
-7.689443300828957,0.009589907330201788,0.42899099158034437,0.004032262236656105
-7.688076020304891,0.020102830053296352,0.40072035459087785,0.0058774141031845365
-7.686775168798101,0.013152310813761715,0.4247230121732348,0.004364114549300656
-7.684437245101997,0.01383789729029014,0.4177875652851731,0.004550060659456664
-7.682710743989166,0.01586023208605415,0.4130724102994368,0.004729903835832766
-7.681151290085846,0.016267251102816276,0.4083012752066474,0.005831993511083775
-7.680552033172326,0.012866894803327785,0.4091345879189925,0.005557090799846205
-7.680181425135258,0.015133809371302924,0.4099164088649735,0.005399807653685664
-7.679489527708616,0.018383810477300394,0.41868458173713974,0.006096025895525618
-7.676805289152479,0.012495260240172607,0.42414034204887147,0.004476966744597185
-7.6761086803083165,0.01734660361383335,0.4031133092002029,0.005829808933562865
-7.673664210466449,0.01688420294668507,0.4056012342623595,0.006774662340685838
-7.673559984159176,0.01792903147271961,0.4047704211628296,0.005796870122645801
-7.6708463175138375,0.01908848409090767,0.39378519258110595,0.006787805915578125
-7.6702550156600795,0.011024417387337384,0.4257114360975135,0.004401784887773935
-7.669955179883123,0.019788906760688577,0.3988878409928781,0.0067773309059634655
-7.667256592999787,0.014073215922927278,0.41640897286354045,0.0053401299666773665
-7.665841534712253,0.01755292678213734,0.39634759496269983,0.006741916578573773
-7.66406198715306,0.015557302979385611,0.4116669790850386,0.00623333016233783
-7.662690054328555,0.014735110457381555,0.4099792629544534,0.006359442329794969
-7.661293884646695,0.015803664026790943,0.4084458340623561,0.005375604131222377
-7.659539039903891,0.01637743048533859,0.4021422982146099,0.0059696404904718585
-7.657791567915713,0.016195692946112776,0.4043599359603668,0.005935477453882469
-7.655597931398351,0.013227281214892202,0.40258360599606463,0.0050983343937197724
-7.653624526532395,0.022867087676512635,0.35911217641457116,0.007284728173279998
-7.6504109380840255,0.010951895363294576,0.40653043234793074,0.004643726568146653
-7.649854567768661,0.024405160665007097,0.3478900157220859,0.007637971402374998
-7.6483830733017015,0.019807793714574497,0.375900054011633,0.00599455076639462
-7.644837480628988,0.02040006259954606,0.36215164029885366,0.007688862616275292
-7.6428383581851,0.018871068387036925,0.37223094152099073,0.0062294935440703175
-7.641106218518996,0.015278000153792758,0.3963074119031678,0.004826186395272444
-7.63983397152018,0.015096317215394938,0.40112811822103794,0.004289851562617414
-7.638703125650928,0.01986380461911515,0.3725392284720824,0.006447688481977885
-7.637938913032916,0.01996136126687895,0.374997340013251,0.005821509920403429
-7.632883678588978,0.01838864577187565,0.39384175537473176,0.005527843328000314
-7.631526973040863,0.014764941798767623,0.3847324786522219,0.005022567181211306
-7.625925199703969,0.009348882141921562,0.4040736732934295,0.0032920002265873463
-7.62346671015449,0.009397524098747154,0.40372094377614715,0.003150561225844482
-7.620883871514387,0.01558764342221373,0.3841522158286091,0.005099647336402717
-7.618911085600799,0.015251305215034934,0.3773512330960322,0.005924574494021586
-7.615341012559713,0.010700834430465746,0.37034496489663304,0.003209543025140878
-7.613574402365708,0.016133103942573487,0.3790653541288704,0.006400579305913662
-7.6110966657652375,0.015801753683633603,0.36358934271048426,0.008142009694747468
-7.609020728795938,0.01384435970553584,0.38499526650622673,0.005414880655826511
-7.608562057580088,0.019124129432375476,0.36315012359260873,0.005931371819298559
-7.603898809941003,0.011843489761564432,0.40990967928900934,0.0027600379659628764
-7.601930523329872,0.018803115046839243,0.34140339093861416,0.007972492538347965
-7.598966136755545,0.012052064611587322,0.40433823146874354,0.004449241007019014
-7.5980417022114075,0.011562793599329619,0.37958469882380247,0.004839870499696055
-7.596466806300431,0.01423613205213504,0.3780638750135216,0.005396665424751727
-7.594157397776159,0.009940653845723289,0.40085212151172583,0.004240534714899418
-7.591546155385354,0.01093139312213982,0.3870534580736375,0.003702937524301339
-7.588515952133612,0.0103005920029803,0.394403616649924,0.0034922091751299097
