Energy_eV,Cd,Cl,Te
-8.02500000000002,51.68881759469125,93.23016753276514,178.680461796089
-8.015000000000022,55.35744001488254,96.35793098271009,190.55273185904477
-8.00500000000002,59.80939703989698,100.62246519226052,205.14063571410662
-7.995000000000021,65.10353896524539,106.12337278255976,222.6441527055739
-7.985000000000022,71.27749662317997,112.92992912595386,243.19016646928782
-7.975000000000022,78.34326427848544,121.07392896595002,266.8171361036523
-7.965000000000022,86.28373383976711,130.54394550066402,293.4629794086634
-7.955000000000022,95.05044642815525,141.281421164631,322.9571179685386
-7.9450000000000225,104.56276677421936,153.17892112619643,355.017436663926
-7.935000000000023,114.70861099905848,166.08077134493232,389.25265802211356
-7.925000000000023,125.34677345617615,179.78617780074418,425.170337907398
-7.915000000000023,136.3108078828304,194.05478718744453,462.19036794104477
-7.905000000000023,147.41432643320954,208.6145072720975,499.66353722521757
-7.8950000000000236,158.4574915168012,223.17126339842778,536.8943782016884
-7.885000000000024,169.23439424992634,237.42023373077217,573.1672174203576
-7.875000000000024,179.54094474672775,251.05798886073012,607.7740924656882
-7.865000000000024,189.1828490062342,263.79487177093836,640.043004010168
-7.855000000000024,197.98322069318215,275.36690282942646,669.3648700267227
-7.845000000000025,205.7893792028732,285.5464914780663,695.2175582619909
-7.835000000000025,212.47842217683356,294.15128871568083,717.1855075413998
-7.825000000000025,217.96123258341856,301.05062463899776,734.9737122517927
-7.815000000000025,222.18468530798148,306.169139010996,748.4152272568826
-7.8050000000000255,225.13194916208687,309.4874186808685,757.4718263990751
-7.795000000000026,226.8209261579638,311.03968551625826,762.2279751939366
-7.785000000000026,227.3010161639133,310.90880915089144,762.8788043050236
-7.775000000000026,226.64852533273813,309.2191250371897,759.7132367666852
-7.765000000000026,224.96113535796417,306.12769632270704,753.0937738386112
-7.7550000000000265,222.35190531786185,301.8147495304968,743.4346390363066
-7.745000000000027,218.94328178473864,296.47402889054734,731.1799940783501
-7.735000000000027,214.86154610475253,290.3037526213576,716.7837752228585
-7.725000000000027,210.23203756647922,283.4987270187336,700.692379560749
-7.715000000000027,205.17537099447918,276.2440001051171,683.3310052461593
-7.705000000000028,199.80473453516828,268.71024064514677,665.0939779827579
-7.695000000000028,194.22422655897378,261.0508369048259,646.3389427341992
-7.685000000000028,188.52808624929662,253.40054633829655,627.3844223469434
-7.675000000000028,182.8006025731542,245.87540993589056,608.5099857543264
-7.6650000000000285,177.11645663887325,238.57358227270754,589.9581484770437
-7.655000000000029,171.54126188875549,231.57672022375812,571.937144960602
-7.645000000000029,166.1321081030984,224.95161158058073,554.6238430296819
-7.635000000000029,160.93797756322877,218.75179533814077,538.166277921786
-7.625000000000029,155.99997188851654,213.019011475841,522.6855229267157
-7.6150000000000295,151.3513536466358,207.78440346479852,508.27684328002306
-7.60500000000003,147.01745818342386,203.0694686230665,495.01026604396327
-7.59500000000003,143.0155625821103,198.88680196264283,482.9308208428023
-7.58500000000003,139.35480895161993,195.24070602019896,472.05875860755134
-7.57500000000003,136.03627089585393,192.12774493310746,462.3900449520513
-7.565000000000031,133.05323021329576,189.5373116958463,453.8973675780397
-7.555000000000031,130.39170196120008,187.4522605119234,446.5318135181261
-7.545000000000031,128.03121604956368,185.84963831370294,440.2252817629936
-7.535000000000031,125.9458371755045,184.70153566087245,434.8936151664449
-7.525000000000031,124.10538485051123,183.97606923930093,430.4403712584382
-7.515000000000032,122.47680215684606,183.6385049904665,426.7611067366913
-7.505000000000032,121.02561471511542,183.65252913828076,423.74802153527355
-7.495000000000032,119.717418248633,183.9816695826226,421.2947890265025
-7.485000000000032,118.5193320530444,184.5908581849531,419.30138237415633
-7.4750000000000325,117.4013551359741,185.44810298850854,417.67868881723757
-7.465000000000033,116.33756129283175,186.52620872276378,416.3526831215689
-7.455000000000033,115.30706956862942,187.8044474975606,415.2679124345492
-7.445000000000033,114.29472899299147,189.2700456773007,414.3900349288965
-7.435000000000033,113.29146321860964,190.91932562960625,413.7071635546058
-7.425000000000034,112.29423366406897,192.75833069241122,413.22980310581806
-7.415000000000034,111.30560011299974,194.80277500702306,412.98923965628876
-7.405000000000034,110.33288530611286,197.07720014204693,413.0343467016679
-7.395000000000034,109.38698313388548,199.61328632649307,413.4269055603259
-7.385000000000034,108.48088526351997,202.44735112505907,414.2356851131589
-7.375000000000035,107.62803386099968,205.61716147435328,415.5296685228751
-7.365000000000035,106.84063340185256,209.15827218201605,417.3709301101238
-7.355000000000035,106.12806765708663,213.10017082755303,419.80773319247703
-7.345000000000035,105.495565346302,217.462543410757,422.86842396429876
-7.3350000000000355,104.94323833197707,222.25196996894965,426.5566311048072
-7.325000000000036,104.4655808557763,227.45931441439643,430.848150847366
-7.315000000000036,104.05147109910396,233.05799501259597,435.6897193827631
-7.305000000000036,103.684663363036,239.0032244937821,440.99967469217484
-7.295000000000036,103.34470771867302,245.2322088581528,446.67031916768167
-7.285000000000037,103.00819138741169,251.6652089905475,452.5716428502625
-7.275000000000037,102.65016837300699,258.20731341340183,458.5559781816464
-7.265000000000037,102.24563456547114,264.75075155844155,464.4631424705765
-7.255000000000037,101.77091515506689,271.1775941532916,470.12568097182157
-7.245000000000037,101.20485703102501,277.36273162027226,475.37393444714655
-7.235000000000038,100.52975554255003,283.1770771770244,480.04079222451355
-7.225000000000038,99.73198563071388,288.49099000922945,483.96612185170676
-7.215000000000038,98.80234474819973,293.1779382506132,487.00095826103745
-7.205000000000038,97.7361432072257,297.1184100888363,489.01156681167623
-7.1950000000000385,96.53309299314321,300.20403164578363,489.8834579128351
-7.185000000000039,95.19704795897708,302.34177022425195,489.5253350647174
-7.175000000000039,93.73563892207696,303.458008273097,487.87282728492187
-7.165000000000039,92.1598310738225,303.5021902597851,484.89172563709263
-7.155000000000039,90.48341403687935,302.44969591281705,480.5803495418238
-7.1450000000000395,88.72242245601423,300.3035988414485,474.97064380691285
-7.13500000000004,86.89448133364547,297.0950395972368,468.1276707157733
-7.12500000000004,85.01807715869313,292.8820741133528,460.1473134625452
-7.11500000000004,83.11177213573518,287.7470357403868,451.15222818771036
-7.10500000000004,81.19340078015364,281.79264382987435,441.28633509726933
-7.095000000000041,79.2793102319127,275.1372692585878,430.70837719073734
-7.085000000000041,77.38372162736898,267.90989247529524,419.58524893951835
-7.075000000000041,75.51829423593774,260.24533446385647,408.08586614631076
-7.065000000000041,73.69196326738663,252.28029030376408,396.37628856793157
-7.0550000000000415,71.91109560865253,244.15055051563274,384.61661797070246
-7.045000000000042,70.17996781077255,235.9895765567162,372.959899858025
-7.035000000000042,68.50152294119486,227.92833826661246,361.5529023503822
-7.025000000000042,66.87831509130707,220.09606689013606,350.53829001199773
-7.015000000000042,65.31351086301648,212.6213735773906,340.05741726984706
-7.0050000000000425,63.81179385575687,205.63306966543058,330.2527916997566
-6.995000000000043,62.380016704991654,199.26002746780253,321.2692404923812
-6.985000000000043,61.02746796804414,193.6295456328573,313.2529672795007
-6.975000000000043,59.7656665835107,188.86391730484007,306.3479959891881
-6.965000000000043,58.60765933030794,185.07520892809862,300.6899211101757
-6.955000000000044,57.566868075529115,182.35859485536724,296.3973562398597
-6.945000000000044,56.655603104778024,180.78490349388994,293.56192046011216
-6.935000000000044,55.883415689493155,180.39326220167317,292.23795116499974
-6.925000000000044,55.255497977142994,181.18483896557086,292.4333216833351
-6.9150000000000444,54.77134507895359,183.1186452965507,294.1027348900966
-6.905000000000045,54.42387084503382,186.11018503214444,297.14465239302456
-6.895000000000045,54.19911785129236,190.03342882890337,301.4026270136912
-6.885000000000045,54.076630474621,194.7262048163941,306.67128687204564
-6.875000000000045,54.03047776544649,199.9986765688824,312.7066457206803
-6.8650000000000455,54.030831971584234,205.64418995475773,319.23986878560225
-6.855000000000046,54.0459406404139,211.451466428417,325.993185128356
-6.845000000000046,54.044284777506206,217.21694544091486,332.6963693635407
-6.835000000000046,53.99669855313678,222.75605745895993,339.1021546992872
-6.825000000000046,53.87823905009861,227.91234376545384,344.9990918040741
-6.815000000000047,53.66963446746348,232.56360953009474,350.2207084165444
-6.805000000000047,53.3581989974576,236.62466341203825,354.65030036902385
-6.795000000000047,52.93817253841223,240.0466083593442,358.22122502413606
-6.785000000000047,52.41051273290657,242.81304781803124,360.9130954405881
-6.775000000000047,51.78222552049724,244.93390651416885,362.74471556568096
-6.765000000000048,51.065360798391254,246.43779378932166,363.76489710705664
-6.755000000000048,50.2758176709577,247.363935254933,364.04242497499706
-6.745000000000048,49.432098850049016,247.75465971369522,363.6563852922526
-6.735000000000048,48.554129475688775,247.64926634770276,362.6878596040206
-6.7250000000000485,47.66221829269723,247.07984160274526,361.2136645568322
-6.715000000000049,46.77619670626578,246.0692864599899,359.30243529046936
-6.705000000000049,45.914731871720875,244.6314979972785,357.01297473175225
-6.695000000000049,45.09478052394566,242.7733675827185,354.39447618177775
-6.685000000000049,44.33113523108309,240.49804735664384,351.4880157794473
-6.67500000000005,43.63601567360276,237.8088204765706,348.32862812244207
-6.66500000000005,43.018672823363524,234.71289806538036,344.9473244243655
-6.65500000000005,42.48499930968085,231.22455116673513,341.3725693232044
-6.64500000000005,42.03716883285172,227.36715022223467,337.6309644255778
-6.63500000000005,41.67335461456896,223.17389854439188,333.747148098246
-6.625000000000051,41.387595504448875,218.6872752552556,329.7431632727442
-6.615000000000051,41.169884014421186,213.9574118713731,325.63772424281467
-6.605000000000051,41.00654104085753,209.03978415715954,321.44589714572635
-6.595000000000051,40.880917770573134,203.99268466163716,317.1796807603959
-6.5850000000000515,40.77442914707479,198.8749407870677,312.8498366968195
-6.575000000000052,40.667880185656315,193.7442607293583,308.46909144408744
-6.565000000000052,40.54300248735149,188.65644036349252,304.0565527656404
-6.555000000000052,40.384079955550035,183.66547388746204,299.6428953356283
-6.545000000000052,40.179515826311174,178.82441234543035,295.2756244579585
-6.5350000000000525,39.92318216789875,174.1866414545558,291.0235674155097
-6.525000000000053,39.615400499804466,169.80713434919505,286.9797036743589
-6.515000000000053,39.26342833096939,165.74319817952824,283.26154523163166
-6.505000000000053,38.881369058240786,162.05428559970846,280.00851381619714
-6.495000000000053,38.48947748673863,158.80057797992671,277.37610813961885
-6.485000000000054,38.112894241550464,156.04024713184728,275.52706876746515
-6.475000000000054,37.7799025434033,153.82553514881974,274.62017382088993
-6.465000000000054,37.519853056660146,152.19801946695182,274.79767353818283
-6.455000000000054,37.360940343956564,151.18361374350252,276.17263756409693
-6.4450000000000545,37.32803300947314,150.78796206478125,278.81760083598385
-6.435000000000055,37.44075628479018,150.99289376325956,282.7558283192773
-6.425000000000055,37.712000710194786,151.7545140174908,287.95627759597056
-6.415000000000055,38.146986564685335,153.00332363390504,294.3329497762618
-6.405000000000055,38.74295611814074,154.6465171244235,301.7488342743664
-6.3950000000000555,39.489501676644366,156.57233879350127,310.02413735936227
-6.385000000000056,40.369474574353696,158.6561230966158,318.94800819892293
-6.375000000000056,41.36036617099346,160.7674456083493,328.29260279565057
-6.365000000000056,42.43601255106315,162.7776922858709,337.82810262484657
-6.355000000000056,43.56845374985789,164.56733090329044,347.3372543668851
-6.345000000000057,44.72977703630736,166.03223740404388,356.628117361835
-6.335000000000057,45.89379049682331,167.08857497819076,365.5439697929026
-6.325000000000057,47.03740412873851,167.67591799841153,373.9696885775314
-6.315000000000057,48.14163569456131,167.7585246776412,381.8343274101417
-6.3050000000000574,49.192202054803694,167.32486049558779,389.11001795625725
-6.295000000000058,50.17969834217675,166.38563411422803,395.8076643286667
-6.285000000000058,51.09940301448882,164.97071303796824,401.9701577752546
-6.275000000000058,51.950773855445775,163.12533259382727,407.663990207341
-6.265000000000058,52.73671723751094,160.9060034855962,412.97019056084497
-6.2550000000000585,53.4627205798169,158.37647194012965,417.97545828180074
-6.245000000000059,54.13593700515912,155.604007846239,422.76424292334764
-6.235000000000059,54.76430329526228,152.6562062593761,427.4123411565904
-6.225000000000059,55.35575907758395,149.59839991952376,431.9823758191925
-6.215000000000059,55.91761839369922,146.4917048268508,436.52130721310164
-6.20500000000006,56.456125901655014,143.39166289663427,441.0599228568604
-6.19500000000006,56.97621034664497,140.34740683979905,445.6140732254278
-6.18500000000006,57.4814289468692,137.40125141522844,450.18727961916426
-6.17500000000006,57.97407932437913,134.58860916295941,454.774245221016
-6.16500000000006,58.4554418497671,131.93813412391506,459.3647573608386
-6.155000000000061,58.92610587499314,129.4720103953281,463.947479708743
-6.145000000000061,59.38632906938134,127.20632050754514,468.51319445834713
-6.135000000000061,59.836380222576594,125.15144875104957,473.05715826302276
-6.125000000000061,60.276822123436965,123.31249426107303,477.58036875119893
-6.1150000000000615,60.7087015842475,121.68968572831642,482.08968451893946
-6.105000000000062,61.133627025674265,120.27880233634073,486.5968830498435
-6.095000000000062,61.553728690490786,119.07161287081973,491.11686187507416
-6.085000000000062,61.9715109111514,118.05634670203595,495.66527599210775
-6.075000000000062,62.389618491969166,117.21820724386941,500.2559519489245
-6.065000000000063,62.81054906392415,116.53993207963369,504.8984247491096
-6.055000000000063,63.2363494718721,116.00239621744794,509.5959117690204
-6.045000000000063,63.6683364469947,115.58524787065356,514.3439759107941
-6.035000000000063,64.1068798835212,115.26756121239015,519.1300478594893
-6.025000000000063,64.55128111195933,115.02848832736478,523.9338843166905
-6.015000000000064,64.99976901879121,114.8478927276998,528.7289440832509
-6.005000000000064,65.4496243567588,114.70694821594302,533.484573876516
-5.995000000000064,65.89742809629657,114.58868816035258,538.1688163526866
-5.985000000000064,66.33941451506034,114.47849022118123,542.7515886284048
-5.9750000000000645,66.77189555074924,114.36447976551301,547.2079349937098
-5.965000000000065,67.19171157424256,114.23783213082648,551.5210367008921
-5.955000000000065,67.59665694261766,114.09295095600089,555.6846684588565
-5.945000000000065,67.98582787399874,113.92749895979487,559.7048279831134
-5.935000000000065,68.35984608771209,113.74226075892153,563.600331579092
-5.9250000000000655,68.7209240994436,113.54082587958706,567.4022616692646
-5.915000000000066,69.07275585898782,113.32909416864042,571.1522637608628
-5.905000000000066,69.4202374361454,113.11462409708165,574.8998091983616
-5.895000000000066,69.76904389859395,112.9058644244208,578.6986522426042
-5.885000000000066,70.12510733802536,112.71132796526982,582.602801110543
-5.875000000000067,70.49405439232382,112.53877920784568,586.6623799455981
-5.865000000000067,70.88066751430254,112.39451230111827,590.9197736588108
-5.855000000000067,71.2884316729678,112.28279072024287,595.4064172522878
-5.845000000000067,71.71921742838909,112.20550466429754,600.1405190324682
-5.8350000000000675,72.17313390704494,112.1620786038365,605.1259023970038
-5.825000000000068,72.64856360827942,112.14963252899821,610.3520274800715
-5.815000000000068,73.14236825417258,112.16337044638962,615.795128027935
-5.805000000000068,73.65023420433882,112.19714287001338,621.4202864409094
-5.795000000000068,74.16711005677435,112.24411029760063,627.1841844286266
-5.7850000000000685,74.68767992970832,112.29742470638885,633.0382172989537
-5.775000000000069,75.20681452100764,112.35084718319055,638.9316502566694
-5.765000000000069,75.71994821233687,112.39923152046823,644.8145233955543
-5.755000000000069,76.2233430400554,112.43882404866719,650.6400716319135
-5.745000000000069,76.71421730974123,112.46735606587556,656.3665064313508
-5.73500000000007,77.19073552631504,112.48393325263348,661.9580958156021
-5.72500000000007,77.65187457598056,112.48875262646919,667.3855658242258
-5.71500000000007,78.09719639923668,112.48269855767731,672.6259200244605
-5.70500000000007,78.52656793753674,112.46688267878898,677.6618263514379
-5.6950000000000705,78.93987384906995,112.44219686976737,682.4807485725397
-5.685000000000071,79.33676611158555,112.4089438190544,687.0740026317012
-5.675000000000071,79.71648768202189,112.36659702110242,691.43589878728
-5.665000000000071,80.0777960348659,112.31372345780805,695.5630938443828
-5.655000000000071,80.41899827660174,112.24808019100288,699.4542302134982
-5.6450000000000715,80.73809447259497,112.16687345217294,703.1098866079686
-5.635000000000072,81.03301164769888,112.06714821432392,706.5328150122674
-5.625000000000072,81.30189923166178,111.94625991811905,709.7283951486703
-5.615000000000072,81.54344873535862,111.80236963612194,712.7052047835448
-5.605000000000072,81.75719691106957,111.63490040978176,715.4755842847035
-5.595000000000073,81.94377280909569,111.44489595316212,718.0560681326473
-5.585000000000073,82.10505474414558,111.23523285447662,720.46756484752
-5.575000000000073,82.24421254748042,111.01065268423784,722.7351893450334
-5.565000000000073,82.36562257981387,110.77759942097866,724.8876864809906
-5.555000000000073,82.47465655020791,110.54386838481919,726.9564288888878
-5.545000000000074,82.57735883621804,110.3180933111912,728.9740224804007
-5.535000000000074,82.6800393314364,110.1091161962347,730.9726044147956
-5.525000000000074,82.78881857176053,109.92529818949127,732.9819653253439
-5.515000000000074,82.90916795278164,109.77383756415153,735.0276640610548
-5.5050000000000745,83.04548952306541,109.6601616743306,737.1293233622528
-5.495000000000075,83.20077681753462,109.58745351218437,739.299294075621
-5.485000000000075,83.37639065448155,109.55636047136862,741.5418511299233
-5.475000000000075,83.5719724249839,109.56491444527956,743.8530368127473
-5.465000000000075,83.78550328022028,109.60867036300772,746.2211995576605
-5.455000000000076,84.01350226662794,109.68104712524224,748.6281965082228
-5.445000000000076,84.25134159489579,109.77383332550997,751.0511454371901
-5.435000000000076,84.49364461934093,109.87780273592551,753.4645377055606
-5.425000000000076,84.73472333430055,109.98337349617034,755.8424704148429
-5.415000000000076,84.96900845130862,110.08124173915363,758.1607324232326
-5.405000000000077,85.19142700415841,110.16292552060247,760.398491405177
-5.395000000000077,85.39768982053445,110.22116780870563,762.5393783821218
-5.385000000000077,85.58446322674624,110.25016628831297,764.5718469893178
-5.375000000000077,85.74941446415407,110.24562032032182,766.4887864046985
-5.3650000000000775,85.89113644749426,110.20460850325699,768.2864743204664
-5.355000000000078,86.0089724325019,110.12533073232947,769.9630525697819
-5.345000000000078,86.10277276039335,110.00676362883749,771.5167768991363
-5.335000000000078,86.17262246254639,109.84828571450254,772.9443216181753
-5.325000000000078,86.2185792534594,109.64932786301077,774.2394035045654
-5.3150000000000786,86.24045635823515,109.40909579742151,775.3919292228834
-5.305000000000079,86.23767470354328,109.12639637356642,776.3877763376329
-5.295000000000079,86.20919603424444,108.79958071830374,777.2092059297639
-5.285000000000079,86.1535347825975,108.4265981274915,777.835794779855
-5.275000000000079,86.06883439088932,108.00513811463527,778.245687161451
-5.26500000000008,85.95298532041616,107.53282673550781,778.4169170304874
-5.25500000000008,85.8037585174307,107.00743890699941,778.3285505501631
-5.24500000000008,85.61893004747003,106.42709124527883,777.9614473712052
-5.23500000000008,85.39637932673456,105.79038902692203,777.2985285365454
-5.2250000000000805,85.13415333884537,105.09651417844634,776.3245529527692
-5.215000000000081,84.83050027412285,104.34525595831978,775.0255215557651
-5.205000000000081,84.48388580121193,103.53699924180872,773.3879257617072
-5.195000000000081,84.09301155070868,102.67269442800782,771.3981145660142
-5.185000000000081,83.65685687944845,101.75383615943231,769.0420593780647
-5.1750000000000815,83.17476105620541,100.78247462867186,766.3057432584006
-5.165000000000082,82.64655419155514,99.76127386363298,763.1762978447885
-5.155000000000082,82.07273304164615,98.6936178091207,759.6438726098834
-5.145000000000082,81.45466449272696,97.58374987052957,755.7040699208374
-5.135000000000082,80.79478765897356,96.4369178339455,751.3606416894528
-5.125000000000083,80.09677754769353,95.25948653434558,746.6280441157784
-5.115000000000083,79.365631029404,94.05897743940966,741.5334056350149
-5.105000000000083,78.60764032607766,92.8439985105322,736.1174903142125
-5.095000000000083,77.83023019940595,91.62403907968165,730.434334381719
-5.0850000000000835,77.04165115428279,90.4091215668859,724.5493860083039
-5.075000000000084,76.25054001445012,89.20932216120288,718.5361671755021
-5.065000000000084,75.46537835665563,88.03419299085044,712.4716745663958
-5.055000000000084,74.69389558666957,86.89213561668966,706.4309151005114
-5.045000000000084,73.94247436887537,85.78978713851876,700.481104898095
-5.0350000000000845,73.21561994424987,84.73148393873815,694.6761287759841
-5.025000000000085,72.51555092709505,83.71886342144892,689.0518512203746
-5.015000000000085,71.84195795814426,82.75065162713815,683.6227904616317
-5.005000000000085,71.19195966038066,81.8226660449956,678.3805264479446
-4.995000000000085,70.5602650118025,80.92804086264579,673.2940309277915
-4.985000000000086,69.93953020700765,80.05765923088903,668.3119079263996
-4.975000000000086,69.3208789598775,79.2007567391473,663.3663408094304
-4.965000000000086,68.69454019242488,78.34564455107359,658.378380099008
-4.955000000000086,68.05054762964336,77.48049109061864,653.2640906950243
-4.945000000000086,67.37944259676931,76.59409840739131,647.941017237148
-4.935000000000087,66.67292408492165,75.6766130859591,642.334423477455
-4.925000000000087,65.92439802188136,74.72012075230299,636.3828104790773
-4.915000000000087,65.12938930516341,73.71908633546644,630.0423089901358
-4.905000000000087,64.2857939588108,72.67061751180971,623.2896603117268
-4.8950000000000875,63.393963204948676,71.57454447455619,616.1236332681062
-4.885000000000088,62.456624910552634,70.4333238318074,608.5648590130672
-4.875000000000088,61.478659667316975,69.25178686866316,600.6541886267365
-4.865000000000088,60.46675789352515,68.03676181016708,592.4497814278021
-4.855000000000088,59.42899033945644,66.79660565414807,584.0232080347206
-4.845000000000089,58.37432706880705,65.54068350794863,575.454897718789
-4.835000000000089,57.312139503493505,64.27883236623065,566.8292736854421
-4.825000000000089,56.251716849725426,63.02084238313187,558.229904649108
-4.815000000000089,55.20182279481407,61.77598262317882,549.7349611399111
-4.805000000000089,54.17031158413529,60.55259089432992,541.4132073065264
-4.79500000000009,53.163815366257516,59.35773953590221,533.3206919134583
-4.78500000000009,52.1875079392999,58.19698190069788,525.4982345444307
